obs_id,tdd
2996,57
2997,48
2998,31
2999,100
3000,92
3001,49
3002,133
3003,67
3004,171
3005,171
3006,85
3007,144
3008,42
3009,156
3010,156
3011,74
3012,114
3013,169
3014,113
3015,187
3016,183
3017,180
3018,159
3019,175
3020,116
3021,162
3022,124
3023,74
3024,171
3025,162
3026,164
3027,42
3028,158
3029,135
3030,170
3031,149
3032,41
3033,99
3034,157
3035,154
3036,72
3037,163
3038,125
3039,87
3040,65
3041,169
3042,175
3043,172
3044,184
3045,170
3046,127
3047,181
3048,57
3049,23
3050,148
3051,138
3052,163
3053,39
3054,90
3055,184
3056,148
3057,117
3058,136
3059,58
3060,47
3061,145
3062,44
3063,155
3064,180
3065,88
3066,182
3067,125
3068,171
3069,159
3070,113
3071,54
3072,109
3073,125
3074,167
3075,129
3076,43
3077,58
3078,164
3079,136
3080,72
3081,172
3082,116
3083,186
3084,89
3085,57
3086,157
3087,184
3088,124
3089,138
3090,72
3091,78
3092,101
3093,59
3094,168
3095,125
3096,88
3097,114
3098,116
3099,106
3100,118
3101,137
3102,171
3103,170
3104,184
3105,170
3106,136
3107,157
3108,162
3109,43
3110,57
3111,42
3112,172
3113,181
3114,137
3115,137
3116,129
3117,163
3118,64
3119,172
3120,28
3121,57
3122,157
3123,71
3124,150
3125,141
3126,102
3127,162
3128,105
3129,126
3130,106
3131,75
3132,161
3133,125
3134,63
3135,169
3136,176
3137,29
3138,146
3139,162
3140,165
3141,161
3142,60
3143,56
3144,137
3145,109
3146,183
3147,170
3148,147
3149,165
3150,187
3151,137
3152,125
3153,120
3154,147
3155,166
3156,145
3157,88
3158,162
3159,182
3160,40
3161,171
3162,176
3163,148
3164,171
3165,182
3166,138
3167,75
3168,155
3169,170
3170,136
3171,117
3172,155
3173,172
3174,43
3175,186
3176,59
3177,28
3178,96
3179,146
3180,174
3181,88
3182,72
3183,114
3184,58
3185,41
3186,164
3187,154
3188,135
3189,57
3190,101
3191,169
3192,184
3193,171
3194,175
3195,40
3196,22
3197,80
3198,40
3199,162
3200,112
3201,140
3202,131
3203,167
3204,85
3205,101
3206,89
3207,128
3208,180
3209,66
3210,157
3211,103
3212,119
3213,175
3214,145
3215,174
3216,114
3217,171
3218,47
3219,136
3220,155
3221,43
3222,138
3223,104
3224,174
3225,172
3226,101
3227,73
3228,112
3229,145
3230,89
3231,157
3232,162
3233,76
3234,159
3235,110
3236,186
3237,136
3238,154
3239,155
3240,171
3241,124
3242,172
3243,62
3244,172
3245,103
3246,115
3247,105
3248,158
3249,86
3250,145
3251,74
3252,124
3253,170
3254,167
3255,79
3256,128
3257,155
3258,71
3259,169
3260,175
3261,173
3262,181
3263,61
3264,64
3265,148
3266,44
3267,121
3268,170
3269,129
3270,125
3271,163
3272,171
3273,163
3274,62
3275,138
3276,74
3277,120
3278,180
3279,113
3280,170
3281,145
3282,164
3283,89
3284,171
3285,88
3286,78
3287,161
3288,177
3289,171
3290,76
3291,27
3292,175
3293,180
3294,85
3295,180
3296,174
3297,172
3298,175
3299,114
3300,168
3301,56
3302,146
3303,165
3304,41
3305,134
3306,26
3307,154
3308,72
3309,127
3310,105
3311,137
3312,102
3313,135
3314,135
3315,40
3316,165
3317,116
3318,8
3319,185
3320,172
3321,72
3322,171
3323,137
3324,145
3325,114
3326,86
3327,144
3328,136
3329,159
3330,73
3331,81
3332,71
3333,72
3334,135
3335,28
3336,182
3337,72
3338,172
3339,74
3340,60
3341,115
3342,125
3343,57
3344,153
3345,156
3346,150
3347,94
3348,114
3349,155
3350,74
3351,80
3352,126
3353,159
3354,89
3355,163
3356,146
3357,114
3358,28
3359,120
3360,72
3361,89
3362,164
3363,103
3364,180
3365,99
3366,148
3367,59
3368,165
3369,185
3370,158
3371,180
3372,177
3373,175
3374,172
3375,133
3376,138
3377,172
3378,28
3379,54
3380,145
3381,126
3382,157
3383,174
3384,162
3385,154
3386,164
3387,154
3388,164
3389,159
3390,79
3391,56
3392,85
3393,40
3394,145
3395,169
3396,22
3397,28
3398,77
3399,99
3400,140
3401,164
3402,116
3403,164
3404,124
3405,114
3406,86
3407,155
3408,145
3409,47
3410,83
3411,146
3412,109
3413,29
3414,112
3415,181
3416,60
3417,172
3418,149
3419,128
3420,165
3421,169
3422,72
3423,180
3424,157
3425,124
3426,148
3427,154
3428,58
3429,102
3430,147
3431,66
3432,71
3433,75
3434,40
3435,56
3436,175
3437,181
3438,173
3439,120
3440,162
3441,127
3442,137
3443,172
3444,126
3445,164
3446,59
3447,133
3448,166
3449,146
3450,33
3451,78
3452,165
3453,184
3454,172
3455,178
3456,170
3457,154
3458,90
3459,104
3460,172
3461,57
3462,166
3463,73
3464,162
3465,5
3466,170
3467,157
3468,162
3469,103
3470,116
3471,29
3472,56
3473,70
3474,143
3475,60
3476,170
3477,27
3478,168
3479,77
3480,99
3481,132
3482,52
3483,137
3484,178
3485,85
3486,128
3487,186
3488,126
3489,166
3490,57
3491,41
3492,166
3493,106
3494,73
3495,15
3496,157
3497,169
3498,130
3499,43
3500,165
3501,57
3502,141
3503,181
3504,136
3505,16
3506,27
3507,61
3508,74
3509,105
3510,120
3511,129
3512,102
3513,159
3514,112
3515,127
3516,154
3517,64
3518,135
3519,155
3520,108
3521,185
3522,157
3523,113
3524,86
3525,169
3526,170
3527,157
3528,71
3529,145
3530,25
3531,185
3532,136
3533,166
3534,76
3535,157
3536,115
3537,126
3538,138
3539,116
3540,138
3541,139
3542,114
3543,71
3544,99
3545,28
3546,176
3547,64
3548,79
3549,126
3550,168
3551,132
3552,172
3553,102
3554,77
3555,183
3556,126
3557,155
3558,171
3559,125
3560,152
3561,102
3562,172
3563,74
3564,150
3565,135
3566,156
3567,136
3568,101
3569,126
3570,137
3571,162
3572,66
3573,181
3574,45
3575,147
3576,164
3577,162
3578,74
3579,42
3580,171
3581,74
3582,146
3583,57
3584,135
3585,91
3586,127
3587,44
3588,28
3589,164
3590,169
3591,101
3592,131
3593,120
3594,148
3595,38
3596,59
3597,75
3598,43
3599,166
3600,64
3601,113
3602,162
3603,184
3604,74
3605,137
3606,46
3607,145
3608,103
3609,114
3610,163
3611,175
3612,76
3613,105
3614,113
3615,88
3616,81
3617,165
3618,158
3619,156
3620,74
3621,170
3622,102
3623,89
3624,118
3625,125
3626,137
3627,170
3628,57
3629,165
3630,59
3631,35
3632,87
3633,19
3634,154
3635,117
3636,26
3637,129
3638,74
3639,146
3640,114
3641,169
3642,112
3643,43
3644,165
3645,57
3646,127
3647,74
3648,135
3649,170
3650,171
3651,169
3652,184
3653,141
3654,181
3655,28
3656,126
3657,178
3658,135
3659,135
3660,78
3661,102
3662,124
3663,73
3664,115
3665,39
3666,104
3667,174
3668,115
3669,163
3670,72
3671,26
3672,59
3673,170
3674,163
3675,63
3676,75
3677,71
3678,124
3679,170
3680,128
3681,170
3682,69
3683,173
3684,170
3685,184
3686,134
3687,101
3688,83
3689,59
3690,105
3691,101
3692,169
3693,145
3694,177
3695,114
3696,37
3697,171
3698,58
3699,162
3700,54
3701,169
3702,87
3703,47
3704,162
3705,100
3706,89
3707,170
3708,137
3709,156
3710,171
3711,154
3712,160
3713,58
3714,90
3715,147
3716,145
3717,147
3718,57
3719,40
3720,186
3721,173
3722,180
3723,162
3724,164
3725,166
3726,165
3727,88
3728,70
3729,26
3730,136
3731,24
3732,169
3733,74
3734,77
3735,145
3736,172
3737,67
3738,171
3739,176
3740,91
3741,157
3742,115
3743,138
3744,184
3745,166
3746,85
3747,41
3748,137
3749,101
3750,73
3751,151
3752,162
3753,150
3754,182
3755,112
3756,165
3757,179
3758,136
3759,157
3760,130
3761,166
3762,148
3763,61
3764,42
3765,102
3766,182
3767,162
3768,138
3769,149
3770,73
3771,71
3772,146
3773,107
3774,27
3775,155
3776,52
3777,171
3778,66
3779,77
3780,40
3781,47
3782,164
3783,184
3784,155
3785,56
3786,184
3787,161
3788,58
3789,65
3790,132
3791,172
3792,171
3793,170
3794,145
3795,76
3796,26
3797,60
3798,115
3799,126
3800,100
3801,101
3802,56
3803,104
3804,189
3805,104
3806,88
3807,95
3808,115
3809,88
3810,122
3811,162
3812,115
3813,117
3814,45
3815,114
3816,125
3817,136
3818,19
3819,125
3820,155
3821,37
3822,86
3823,63
3824,87
3825,104
3826,127
3827,157
3828,62
3829,85
3830,153
3831,88
3832,71
3833,140
3834,81
3835,126
3836,145
3837,129
3838,37
3839,74
3840,94
3841,127
3842,163
3843,150
3844,89
3845,101
3846,154
3847,112
3848,179
3849,104
3850,75
3851,171
3852,62
3853,88
3854,130
3855,165
3856,71
3857,62
3858,163
3859,181
3860,183
3861,172
3862,100
3863,162
3864,49
3865,162
3866,104
3867,185
3868,116
3869,169
3870,27
3871,145
3872,152
3873,171
3874,186
3875,128
3876,181
3877,176
3878,158
3879,185
3880,137
3881,135
3882,146
3883,171
3884,162
3885,105
3886,162
3887,101
3888,157
3889,27
3890,136
3891,137
3892,156
3893,162
3894,162
3895,164
3896,165
3897,102
3898,73
3899,115
3900,171
3901,115
3902,174
3903,72
3904,88
3905,185
3906,126
3907,28
3908,162
3909,101
3910,173
3911,125
3912,124
3913,169
3914,177
3915,185
3916,72
3917,170
3918,141
3919,116
3920,103
3921,29
3922,181
3923,158
3924,114
3925,181
3926,178
3927,103
3928,170
3929,73
3930,113
3931,151
3932,165
3933,114
3934,102
3935,113
3936,113
3937,135
3938,130
3939,172
3940,98
3941,154
3942,74
3943,113
3944,136
3945,101
3946,155
3947,75
3948,177
3949,136
3950,90
3951,126
3952,59
3953,146
3954,155
3955,76
3956,170
3957,162
3958,174
3959,73
3960,59
3961,111
3962,137
3963,77
3964,104
3965,74
3966,114
3967,150
3968,154
3969,147
3970,156
3971,155
3972,46
3973,115
3974,146
3975,169
3976,113
3977,115
3978,168
3979,72
3980,132
3981,70
3982,87
3983,71
3984,117
3985,124
3986,180
3987,70
3988,63
3989,149
3990,73
3991,114
3992,182
3993,147
3994,184
3995,131
3996,182
3997,174
3998,159
3999,44
4000,184
4001,71
4002,102
4003,157
4004,173
4005,63
4006,138
4007,132
4008,181
4009,101
4010,156
4011,61
4012,178
4013,103
4014,56
4015,108
4016,169
4017,139
4018,164
4019,163
4020,181
4021,114
4022,178
4023,27
4024,115
4025,34
4026,62
4027,175
4028,77
4029,178
4030,166
4031,181
4032,58
4033,48
4034,73
4035,171
4036,154
4037,87
4038,144
4039,88
4040,112
4041,60
4042,19
4043,115
4044,172
4045,145
4046,61
4047,62
4048,45
4049,172
4050,139
4051,114
4052,166
4053,185
4054,164
4055,71
4056,146
4057,62
4058,163
4059,185
4060,155
4061,169
4062,41
4063,100
4064,49
4065,140
4066,163
4067,162
4068,117
4069,175
4070,142
4071,165
4072,162
4073,46
4074,148
4075,174
4076,166
4077,43
4078,56
4079,160
4080,66
4081,125
4082,115
4083,59
4084,98
4085,78
4086,60
4087,75
4088,78
4089,77
4090,154
4091,45
4092,126
4093,82
4094,39
4095,150
4096,100
4097,82
4098,19
4099,136
4100,164
4101,71
4102,154
4103,165
4104,133
4105,131
4106,125
4107,169
4108,116
4109,89
4110,155
4111,78
4112,147
4113,163
4114,64
4115,162
4116,172
4117,171
4118,113
4119,172
4120,135
4121,171
4122,121
4123,75
4124,133
4125,89
4126,114
4127,82
4128,121
4129,162
4130,44
4131,142
4132,75
4133,163
4134,157
4135,114
4136,115
4137,154
4138,126
4139,107
4140,26
4141,178
4142,160
4143,77
4144,162
4145,105
4146,126
4147,57
4148,46
4149,154
4150,162
4151,23
4152,129
4153,137
4154,74
4155,139
4156,149
4157,184
4158,57
4159,115
4160,20
4161,128
4162,167
4163,136
4164,123
4165,134
4166,88
4167,125
4168,149
4169,144
4170,75
4171,176
4172,117
4173,47
4174,108
4175,171
4176,90
4177,185
4178,147
4179,167
4180,116
4181,175
4182,78
4183,47
4184,88
4185,45
4186,147
4187,121
4188,57
4189,185
4190,101
4191,178
4192,184
4193,138
4194,130
4195,40
4196,117
4197,159
4198,108
4199,166
4200,154
4201,156
4202,99
4203,77
4204,99
4205,90
4206,186
4207,77
4208,183
4209,67
4210,131
4211,155
4212,164
4213,166
4214,86
4215,135
4216,112
4217,172
4218,113
4219,145
4220,158
4221,108
4222,166
4223,41
4224,182
4225,24
4226,164
4227,155
4228,155
4229,156
4230,55
4231,165
4232,126
4233,63
4234,114
4235,162
4236,90
4237,174
4238,74
4239,43
4240,114
4241,105
4242,170
4243,124
4244,148
4245,96
4246,61
4247,179
4248,177
4249,102
4250,154
4251,45
4252,154
4253,47
4254,39
4255,75
4256,140
4257,177
4258,138
4259,159
4260,155
4261,133
4262,85
4263,145
4264,73
4265,19
4266,182
4267,61
4268,141
4269,165
4270,165
4271,128
4272,76
4273,165
4274,117
4275,157
4276,184
4277,47
4278,171
4279,112
4280,116
4281,73
4282,56
4283,62
4284,149
4285,148
4286,128
4287,169
4288,157
4289,74
4290,180
4291,147
4292,102
4293,167
4294,176
4295,176
4296,169
4297,154
4298,99
4299,61
4300,99
4301,142
4302,95
4303,61
4304,116
4305,170
4306,164
4307,165
4308,88
4309,167
4310,74
4311,163
4312,185
4313,158
4314,172
4315,102
4316,107
4317,40
4318,27
4319,127
4320,101
4321,57
4322,163
4323,120
4324,165
4325,175
4326,89
4327,33
4328,120
4329,147
4330,60
4331,147
4332,73
4333,58
4334,88
4335,56
4336,21
4337,56
4338,162
4339,76
4340,114
4341,158
4342,130
4343,75
4344,162
4345,114
4346,42
4347,118
4348,132
4349,171
4350,185
4351,176
4352,171
4353,158
4354,115
4355,44
4356,101
4357,139
4358,164
4359,86
4360,189
4361,170
4362,178
4363,136
4364,87
4365,55
4366,186
4367,156
4368,65
4369,177
4370,114
4371,106
4372,131
4373,125
4374,114
4375,105
4376,184
4377,159
4378,62
4379,155
4380,78
4381,74
4382,165
4383,66
4384,128
4385,146
4386,104
4387,164
4388,170
4389,166
4390,58
4391,149
4392,101
4393,88
4394,140
4395,169
4396,107
4397,174
4398,83
4399,99
4400,113
4401,119
4402,59
4403,181
4404,78
4405,182
4406,59
4407,107
4408,104
4409,154
4410,23
4411,151
4412,114
4413,137
4414,169
4415,163
4416,124
4417,81
4418,65
4419,179
4420,93
4421,114
4422,155
4423,150
4424,172
4425,45
4426,74
4427,136
4428,114
4429,90
4430,90
4431,59
4432,171
4433,162
4434,75
4435,72
4436,44
4437,62
4438,172
4439,76
4440,65
4441,87
4442,124
4443,155
4444,71
4445,177
4446,60
4447,171
4448,124
4449,125
4450,56
4451,91
4452,59
4453,112
4454,129
4455,173
4456,73
4457,85
4458,113
4459,171
4460,161
4461,150
4462,185
4463,42
4464,146
4465,45
4466,58
4467,127
4468,66
4469,59
4470,135
4471,114
4472,145
4473,104
4474,107
4475,46
4476,114
4477,89
4478,186
4479,61
4480,80
4481,166
4482,47
4483,155
4484,51
4485,61
4486,162
4487,140
4488,102
4489,62
4490,75
4491,56
4492,80
4493,71
4494,66
4495,169
4496,169
4497,130
4498,147
4499,165
4500,146
4501,78
4502,165
4503,165
4504,110
4505,162
4506,177
4507,25
4508,40
4509,158
4510,128
4511,157
4512,75
4513,174
4514,155
4515,167
4516,177
4517,135
4518,102
4519,57
4520,169
4521,156
4522,170
4523,103
4524,174
4525,44
4526,138
4527,114
4528,28
4529,109
4530,147
4531,171
4532,117
4533,74
4534,158
4535,185
4536,183
4537,73
4538,147
4539,138
4540,177
4541,141
4542,175
4543,40
4544,117
4545,181
4546,181
4547,89
4548,29
4549,177
4550,88
4551,116
4552,155
4553,40
4554,162
4555,115
4556,167
4557,126
4558,168
4559,172
4560,164
4561,171
4562,151
4563,29
4564,172
4565,170
4566,73
4567,152
4568,67
4569,175
4570,127
4571,46
4572,157
4573,181
4574,170
4575,88
4576,162
4577,135
4578,163
4579,146
4580,163
4581,173
4582,156
4583,93
4584,181
4585,42
4586,104
4587,125
4588,99
4589,113
4590,162
4591,173
4592,126
4593,57
4594,155
4595,159
4596,157
4597,112
4598,61
4599,157
4600,73
4601,135
4602,178
4603,136
4604,90
4605,181
4606,59
4607,162
4608,125
4609,170
4610,126
4611,112
4612,126
4613,103
4614,135
4615,100
4616,185
4617,91
4618,51
4619,177
4620,176
4621,145
4622,71
4623,89
4624,99
4625,125
4626,136
4627,113
4628,180
4629,172
4630,162
4631,165
4632,137
4633,113
4634,116
4635,71
4636,169
4637,125
4638,48
4639,162
4640,60
4641,23
4642,32
4643,125
4644,178
4645,167
4646,125
4647,67
4648,169
4649,75
4650,148
4651,165
4652,162
4653,100
4654,85
4655,125
4656,181
4657,156
4658,157
4659,154
4660,149
4661,90
4662,98
4663,136
4664,136
4665,174
4666,98
4667,20
4668,167
4669,77
4670,92
4671,73
4672,175
4673,155
4674,137
4675,60
4676,90
4677,82
4678,25
4679,116
4680,30
4681,113
4682,92
4683,169
4684,168
4685,136
4686,73
4687,184
4688,62
4689,169
4690,135
4691,71
4692,103
4693,180
4694,136
4695,170
4696,165
4697,162
4698,112
4699,136
4700,108
4701,157
4702,164
4703,27
4704,156
4705,71
4706,29
4707,169
4708,72
4709,77
4710,82
4711,58
4712,55
4713,44
4714,162
4715,148
4716,165
4717,93
4718,80
4719,175
4720,85
4721,138
4722,75
4723,115
4724,139
4725,41
4726,104
4727,170
4728,145
4729,72
4730,79
4731,39
4732,183
4733,74
4734,132
4735,145
4736,100
4737,126
4738,115
4739,182
4740,75
4741,156
4742,157
4743,121
4744,146
4745,154
4746,162
4747,115
4748,113
4749,166
4750,116
4751,137
4752,101
4753,43
4754,48
4755,73
4756,96
4757,150
4758,58
4759,154
4760,27
4761,168
4762,159
4763,75
4764,80
4765,19
4766,169
4767,57
4768,103
4769,185
4770,166
4771,72
4772,63
4773,128
4774,154
4775,76
4776,146
4777,137
4778,42
4779,175
4780,145
4781,81
4782,115
4783,56
4784,48
4785,138
4786,164
4787,169
4788,94
4789,168
4790,62
4791,177
4792,88
4793,135
4794,145
4795,44
4796,59
4797,126
4798,85
4799,113
4800,72
4801,172
4802,148
4803,162
4804,164
4805,162
4806,59
4807,80
4808,26
4809,182
4810,154
4811,72
4812,86
4813,61
4814,169
4815,141
4816,58
4817,156
4818,126
4819,46
4820,150
4821,101
4822,178
4823,25
4824,90
4825,182
4826,115
4827,113
4828,128
4829,76
4830,46
4831,171
4832,89
4833,146
4834,176
4835,131
4836,170
4837,178
4838,125
4839,172
4840,115
4841,20
4842,45
4843,144
4844,88
4845,74
4846,85
4847,151
4848,74
4849,82
4850,56
4851,155
4852,60
4853,146
4854,156
4855,13
4856,125
4857,135
4858,83
4859,107
4860,114
4861,129
4862,121
4863,101
4864,121
4865,131
4866,149
4867,56
4868,127
4869,73
4870,172
4871,175
4872,145
4873,145
4874,154
4875,137
4876,157
4877,31
4878,113
4879,66
4880,172
4881,113
4882,127
4883,137
4884,125
4885,157
4886,56
4887,47
4888,74
4889,154
4890,30
4891,113
4892,64
4893,40
4894,137
4895,96
4896,103
4897,118
4898,134
4899,79
4900,32
4901,75
4902,124
4903,112
4904,157
4905,92
4906,170
4907,73
4908,100
4909,60
4910,135
4911,169
4912,62
4913,77
4914,154
4915,90
4916,145
4917,126
4918,155
4919,71
4920,164
4921,62
4922,102
4923,173
4924,85
4925,76
4926,104
4927,125
4928,61
4929,136
4930,76
4931,117
4932,88
4933,126
4934,121
4935,169
4936,113
4937,125
4938,156
4939,177
4940,146
4941,61
4942,86
4943,124
4944,136
4945,174
4946,40
4947,115
4948,116
4949,172
4950,177
4951,103
4952,171
4953,136
4954,127
4955,146
4956,127
4957,45
4958,124
4959,124
4960,42
4961,86
4962,181
4963,136
4964,157
4965,145
4966,171
4967,164
4968,171
4969,118
4970,158
4971,125
4972,101
4973,180
4974,93
4975,73
4976,150
4977,164
4978,71
4979,118
4980,39
4981,135
4982,149
4983,54
4984,86
4985,75
4986,112
4987,166
4988,71
4989,58
4990,162
4991,88
4992,172
4993,56
4994,40
4995,114
4996,115
4997,45
4998,171
4999,77
5000,158
5001,101
5002,45
5003,188
5004,56
5005,169
5006,174
5007,162
5008,105
5009,43
5010,125
5011,173
5012,183
5013,73
5014,159
5015,116
5016,159
5017,169
5018,138
5019,124
5020,89
5021,169
5022,186
5023,59
5024,95
5025,148
5026,43
5027,135
5028,114
5029,164
5030,101
5031,105
5032,178
5033,135
5034,128
5035,40
5036,159
5037,56
5038,86
5039,135
5040,91
5041,83
5042,181
5043,30
5044,158
5045,26
5046,115
5047,176
5048,103
5049,99
5050,72
5051,164
5052,124
5053,71
5054,90
5055,180
5056,165
5057,71
5058,182
5059,63
5060,181
5061,154
5062,120
5063,76
5064,95
5065,136
5066,180
5067,27
5068,164
5069,174
5070,80
5071,157
5072,79
5073,171
5074,56
5075,40
5076,139
5077,103
5078,105
5079,171
5080,134
5081,75
5082,158
5083,28
5084,138
5085,121
5086,171
5087,158
5088,166
5089,158
5090,172
5091,124
5092,105
5093,90
5094,63
5095,180
5096,156
5097,115
5098,46
5099,141
5100,94
5101,90
5102,102
5103,171
5104,80
5105,66
5106,163
5107,113
5108,185
5109,170
5110,92
5111,103
5112,85
5113,60
5114,152
5115,125
5116,155
5117,162
5118,103
5119,154
5120,99
5121,98
5122,149
5123,170
5124,185
5125,127
5126,75
5127,160
5128,145
5129,48
5130,151
5131,149
5132,145
5133,127
5134,115
5135,178
5136,41
5137,43
5138,127
5139,114
5140,135
5141,139
5142,127
5143,70
5144,172
5145,24
5146,162
5147,185
5148,57
5149,57
5150,115
5151,176
5152,138
5153,57
5154,120
5155,169
5156,169
5157,179
5158,136
5159,62
5160,79
5161,171
5162,41
5163,173
5164,145
5165,135
5166,136
5167,147
5168,169
5169,157
5170,105
5171,179
5172,77
5173,167
5174,163
5175,163
5176,180
5177,125
5178,40
5179,127
5180,154
5181,88
5182,135
5183,182
5184,85
5185,154
5186,119
5187,113
5188,166
5189,102
5190,45
5191,93
5192,159
5193,95
5194,154
5195,56
5196,168
5197,28
5198,125
5199,42
5200,91
5201,115
5202,155
5203,114
5204,63
5205,100
5206,138
5207,163
5208,164
5209,182
5210,157
5211,135
5212,87
5213,175
5214,156
5215,184
5216,91
5217,159
5218,184
5219,181
5220,31
5221,176
5222,161
5223,146
5224,60
5225,157
5226,172
5227,154
5228,165
5229,171
5230,49
5231,162
5232,169
5233,63
5234,65
5235,92
5236,164
5237,162
5238,57
5239,48
5240,114
5241,157
5242,58
5243,170
5244,27
5245,63
5246,171
5247,86
5248,155
5249,180
5250,100
5251,162
5252,77
5253,146
5254,125
5255,158
5256,137
5257,146
5258,116
5259,41
5260,187
5261,144
5262,62
5263,170
5264,162
5265,127
5266,102
5267,186
5268,123
5269,147
5270,138
5271,57
5272,138
5273,163
5274,58
5275,61
5276,156
5277,72
5278,59
5279,23
5280,73
5281,100
5282,62
5283,115
5284,156
5285,68
5286,63
5287,40
5288,147
5289,136
5290,89
5291,125
5292,109
5293,189
5294,143
5295,57
5296,94
5297,117
5298,67
5299,165
5300,5
5301,126
5302,103
5303,59
5304,125
5305,156
5306,75
5307,65
5308,145
