,tour_id,survey_tour_id,person_id,household_id,tour_type,tour_category,destination,origin,tour_mode,survey_parent_tour_id,parent_tour_id,composition,tdd,atwork_subtour_frequency,stop_frequency,ptype,age,sex,alternatives_id
996,117988967,1179889670,2877779,1259428,medical,non_mandatory,21.0,17.0,DRIVEALONEFREE,,,,44,,0out_0in,3,29,1,1
997,120382306,1203823060,2936153,1285862,shopping,non_mandatory,11.0,3.0,WALK_LOC,,,,112,,0out_0in,5,72,2,18
998,120382301,1203823010,2936153,1285862,medical,non_mandatory,13.0,3.0,BIKE,,,,115,,0out_0in,5,72,2,18
999,120382302,1203823020,2936153,1285862,medical,non_mandatory,10.0,3.0,WALK_LRF,,,,163,,0out_0in,5,72,2,18
1000,120382995,1203829950,2936170,1285879,other,non_mandatory,14.0,5.0,WALK,,,,117,,0out_0in,5,74,1,9
1001,120384474,1203844740,2936206,1285915,medical,non_mandatory,7.0,6.0,WALK,,,,108,,0out_0in,5,67,2,1
1003,120385991,1203859910,2936243,1285952,medical,non_mandatory,7.0,6.0,WALK,,,,136,,0out_0in,5,79,1,67
1004,120385988,1203859880,2936243,1285952,other,non_mandatory,5.0,6.0,SHARED3FREE,,,,146,,1out_1in,5,79,1,67
1005,120385969,1203859690,2936243,1285952,eatout,non_mandatory,16.0,6.0,SHARED3FREE,,,,87,,0out_0in,5,79,1,67
1006,120386693,1203866930,2936260,1285969,shopping,non_mandatory,16.0,6.0,WALK,,,,89,,0out_0in,5,65,1,2
1007,120386685,1203866850,2936260,1285969,other,non_mandatory,9.0,6.0,WALK,,,,154,,0out_0in,5,65,1,2
1008,120387267,1203872670,2936274,1285983,shopping,non_mandatory,16.0,6.0,DRIVEALONEFREE,,,,124,,1out_2in,5,68,1,20
1009,120387259,1203872590,2936274,1285983,other,non_mandatory,10.0,6.0,SHARED2FREE,,,,127,,0out_0in,5,68,1,20
1010,120387240,1203872400,2936274,1285983,eatout,non_mandatory,6.0,6.0,WALK,,,,154,,0out_0in,5,68,1,20
1011,120388459,1203884590,2936303,1286012,social,non_mandatory,9.0,6.0,WALK,,,,110,,0out_0in,5,72,2,13
1012,120392999,1203929990,2936414,1286123,other,non_mandatory,8.0,7.0,WALK,,,,155,,0out_0in,5,68,1,9
1013,120397307,1203973070,2936519,1286228,medical,non_mandatory,20.0,7.0,WALK,,,,59,,0out_0in,5,69,1,1
1014,120398392,1203983920,2936546,1286255,eatout,non_mandatory,9.0,8.0,WALK,,,,102,,0out_0in,5,81,2,3
1015,120398583,1203985830,2936550,1286259,shopping,non_mandatory,11.0,8.0,WALK,,,,113,,0out_0in,5,67,2,2
1016,120398575,1203985750,2936550,1286259,other,non_mandatory,6.0,8.0,WALK,,,,138,,0out_0in,5,67,2,2
1017,120399608,1203996080,2936575,1286284,shopping,non_mandatory,1.0,8.0,WALK,,,,60,,0out_0in,5,72,2,7
1018,120402634,1204026340,2936649,1286358,other,non_mandatory,1.0,9.0,WALK_LRF,,,,104,,0out_0in,5,71,1,9
1019,120406619,1204066190,2936746,1286455,shopping,non_mandatory,18.0,9.0,WALK,,,,102,,0out_0in,5,80,1,7
1020,120407070,1204070700,2936757,1286466,shopping,non_mandatory,10.0,9.0,DRIVEALONEFREE,,,,147,,2out_2in,5,81,2,5
1021,120407065,1204070650,2936757,1286466,medical,non_mandatory,9.0,9.0,DRIVEALONEFREE,,,,85,,0out_0in,5,81,2,5
1022,120409440,1204094400,2936815,1286524,other,non_mandatory,6.0,10.0,TNC_SINGLE,,,,78,,0out_0in,5,71,1,9
1023,120410678,1204106780,2936845,1286554,shopping,non_mandatory,16.0,11.0,WALK_LOC,,,,126,,2out_0in,5,68,1,17
1024,120410679,1204106790,2936845,1286554,shopping,non_mandatory,16.0,11.0,TAXI,,,,155,,0out_2in,5,68,1,17
1025,120410793,1204107930,2936848,1286557,other,non_mandatory,11.0,11.0,DRIVEALONEFREE,,,,146,,1out_0in,5,67,1,30
1026,120410774,1204107740,2936848,1286557,eatout,non_mandatory,9.0,11.0,DRIVEALONEFREE,,,,136,,0out_0in,5,67,1,30
1027,120411785,1204117850,2936872,1286581,shopping,non_mandatory,16.0,14.0,WALK,,,,162,,0out_0in,5,72,2,7
1028,120413425,1204134250,2936912,1286621,shopping,non_mandatory,12.0,17.0,SHARED2FREE,,,,71,,3out_0in,5,78,2,7
1029,120413999,1204139990,2936926,1286635,shopping,non_mandatory,21.0,20.0,WALK,,,,146,,0out_0in,5,69,1,7
1030,120415180,1204151800,2936955,1286664,other,non_mandatory,15.0,22.0,WALK,,,,79,,0out_0in,5,72,2,9
1031,120419739,1204197390,2937066,1286775,shopping,non_mandatory,11.0,23.0,SHARED2FREE,,,,112,,0out_1in,5,69,1,42
1032,120419712,1204197120,2937066,1286775,eatout,non_mandatory,16.0,23.0,WALK,,,,138,,0out_0in,5,69,1,42
1033,120421412,1204214120,2937107,1286816,other,non_mandatory,5.0,25.0,WALK,,,,102,,0out_0in,5,83,2,9
1034,121240346,1212403460,2957081,1306790,other,non_mandatory,6.0,3.0,WALK,,,,171,,0out_0in,1,75,2,9
1035,121243962,1212439620,2957169,1306878,shopping,non_mandatory,2.0,7.0,WALK,,,,171,,0out_0in,1,75,2,7
1036,121256869,1212568690,2957484,1307193,other,non_mandatory,14.0,21.0,WALK_LOC,,,,86,,0out_0in,1,75,2,9
1037,121258591,1212585910,2957526,1307235,other,non_mandatory,17.0,21.0,WALK_LOC,,,,105,,0out_3in,2,76,2,9
1038,121262773,1212627730,2957628,1307337,other,non_mandatory,23.0,23.0,WALK,,,,88,,0out_0in,2,71,2,9
1039,121262986,1212629860,2957633,1307342,shopping,non_mandatory,20.0,23.0,DRIVEALONEFREE,,,,135,,0out_1in,2,67,1,15
1040,121262987,1212629870,2957633,1307342,shopping,non_mandatory,16.0,23.0,WALK,,,,137,,1out_3in,2,67,1,15
1041,121262959,1212629590,2957633,1307342,eatout,non_mandatory,4.0,23.0,WALK,,,,113,,0out_0in,2,67,1,15
1042,121263765,1212637650,2957652,1307361,shopping,non_mandatory,5.0,23.0,TNC_SHARED,,,,0,,0out_0in,2,67,2,17
1043,121263766,1212637660,2957652,1307361,shopping,non_mandatory,5.0,23.0,DRIVEALONEFREE,,,,162,,1out_0in,2,67,2,17
1044,123682847,1236828470,3016654,1340847,shopping,non_mandatory,17.0,8.0,DRIVEALONEFREE,,,,100,,0out_3in,5,76,1,17
1045,123682848,1236828480,3016654,1340847,shopping,non_mandatory,20.0,8.0,DRIVEALONEFREE,,,,154,,0out_2in,5,76,1,17
1046,123682880,1236828800,3016655,1340847,other,non_mandatory,9.0,8.0,DRIVEALONEFREE,,,,102,,0out_1in,5,69,2,9
1048,123687188,1236871880,3016760,1340900,medical,non_mandatory,4.0,10.0,WALK_HVY,,,,136,,0out_0in,5,69,1,65
1049,123687229,1236872290,3016761,1340900,medical,non_mandatory,9.0,10.0,WALK_LOC,,,,127,,0out_0in,4,60,1,25
1050,123687207,1236872070,3016761,1340900,eatout,non_mandatory,9.0,10.0,WALK,,,,88,,0out_0in,4,60,1,25
1051,123690140,1236901400,3016832,1340936,medical,non_mandatory,6.0,22.0,WALK,,,,23,,0out_0in,5,83,1,24
1052,123690141,1236901410,3016832,1340936,medical,non_mandatory,17.0,22.0,WALK,,,,112,,0out_0in,5,83,1,24
1053,123690142,1236901420,3016832,1340936,medical,non_mandatory,6.0,22.0,SHARED3FREE,,,,145,,0out_0in,5,83,1,24
1055,123690186,1236901860,3016833,1340936,shopping,non_mandatory,16.0,22.0,DRIVEALONEFREE,,,,113,,1out_0in,5,78,2,69
1056,125504961,1255049610,3061096,1363068,other,non_mandatory,18.0,3.0,WALK_LOC,,,,47,,0out_0in,5,66,1,9
1058,125508121,1255081210,3061173,1363106,medical,non_mandatory,11.0,7.0,WALK_LOC,,,,37,,0out_0in,1,59,2,1
1060,125511234,1255112340,3061249,1363144,other,non_mandatory,12.0,8.0,WALK,,,,117,,0out_0in,4,54,2,9
1061,125519967,1255199670,3061462,1363251,other,non_mandatory,20.0,11.0,WALK_LOC,,,,172,,0out_0in,2,66,1,9
1062,125519989,1255199890,3061463,1363251,eatout,non_mandatory,14.0,11.0,WALK,,,,165,,0out_1in,4,54,2,26
1063,125520019,1255200190,3061463,1363251,social,non_mandatory,16.0,11.0,WALK,,,,41,,0out_0in,4,54,2,26
1064,125531824,1255318240,3061751,1363395,shopping,non_mandatory,5.0,20.0,WALK,,,,101,,0out_0in,1,59,2,7
1065,125537687,1255376870,3061894,1363467,shopping,non_mandatory,20.0,24.0,DRIVEALONEFREE,,,,113,,0out_0in,5,68,1,7
1066,125537723,1255377230,3061895,1363467,medical,non_mandatory,7.0,24.0,WALK,,,,146,,0out_0in,2,63,2,10
1067,125537720,1255377200,3061895,1363467,other,non_mandatory,9.0,24.0,WALK_HVY,,,,164,,0out_0in,2,63,2,10
1068,126006476,1260064760,3073328,1369184,medical,non_mandatory,9.0,22.0,WALK_HVY,,,,103,,0out_0in,2,72,1,1
1069,126006686,1260066860,3073333,1369186,shopping,non_mandatory,7.0,22.0,DRIVEALONEFREE,,,,145,,0out_0in,2,75,2,51
1070,126006687,1260066870,3073333,1369186,shopping,non_mandatory,2.0,22.0,WALK,,,,164,,0out_0in,2,75,2,51
1071,126006681,1260066810,3073333,1369186,medical,non_mandatory,22.0,22.0,TAXI,,,,155,,0out_0in,2,75,2,51
1072,126006659,1260066590,3073333,1369186,eatout,non_mandatory,3.0,22.0,WALK,,,,154,,0out_0in,2,75,2,51
1075,126388724,1263887240,3082651,1373845,shopping,non_mandatory,16.0,21.0,WALK,,,,171,,0out_0in,1,69,2,42
1076,126388697,1263886970,3082651,1373845,eatout,non_mandatory,1.0,21.0,SHARED2FREE,,,,184,,0out_0in,1,69,2,42
1077,127618109,1276181090,3112636,1384875,shopping,non_mandatory,1.0,10.0,WALK_LRF,,,,146,,0out_1in,5,81,1,7
1078,127618164,1276181640,3112638,1384875,eatout,non_mandatory,11.0,10.0,WALK,,,,88,,0out_0in,2,36,2,3
1079,127619913,1276199130,3112680,1384889,shopping,non_mandatory,14.0,11.0,TNC_SINGLE,,,,182,,0out_0in,2,36,2,7
1080,127622368,1276223680,3112740,1384909,medical,non_mandatory,16.0,21.0,BIKE,,,,138,,0out_0in,2,36,2,1
1081,128191166,1281911660,3126613,1389534,shopping,non_mandatory,11.0,16.0,TNC_SINGLE,,,,113,,0out_0in,5,74,2,17
1082,128191167,1281911670,3126613,1389534,shopping,non_mandatory,16.0,16.0,WALK,,,,169,,0out_0in,5,74,2,17
1083,128661600,1286616000,3138087,1392610,shopping,non_mandatory,5.0,25.0,BIKE,,,,127,,0out_1in,5,67,1,7
1084,128661841,1286618410,3138093,1392610,medical,non_mandatory,22.0,25.0,WALK_LOC,,,,91,,0out_0in,4,49,1,10
1085,128661838,1286618380,3138093,1392610,other,non_mandatory,10.0,25.0,WALK_LRF,,,,184,,0out_0in,4,49,1,10
1086,130173284,1301732840,3174958,1400342,eatout,non_mandatory,8.0,10.0,WALK,,,,147,,0out_0in,4,46,2,3
1087,130173347,1301733470,3174959,1400342,medical,non_mandatory,6.0,10.0,SHARED2FREE,,,,125,,0out_0in,4,22,2,49
1088,130173348,1301733480,3174959,1400342,medical,non_mandatory,7.0,10.0,WALK,,,,162,,0out_0in,4,22,2,49
1089,130173355,1301733550,3174959,1400342,social,non_mandatory,1.0,10.0,WALK_LRF,,,,164,,0out_0in,4,22,2,49
1091,130173393,1301733930,3174960,1400342,shopping,non_mandatory,11.0,10.0,WALK,,,,114,,0out_0in,3,40,2,69
1092,130173426,1301734260,3174961,1400342,other,non_mandatory,9.0,10.0,BIKE,,,,137,,0out_0in,4,24,2,9
1094,130173516,1301735160,3174963,1400342,shopping,non_mandatory,16.0,10.0,WALK,,,,166,,1out_0in,8,1,1,69
1095,130177444,1301774440,3175059,1400360,other,non_mandatory,24.0,11.0,WALK,,,,128,,0out_0in,4,59,2,9
1096,130177589,1301775890,3175063,1400360,eatout,non_mandatory,16.0,11.0,WALK,,,,79,,0out_0in,8,3,1,46
1097,130177590,1301775900,3175063,1400360,eatout,non_mandatory,16.0,11.0,WALK,,,,169,,0out_0in,8,3,1,46
1099,130184135,1301841350,3175222,1400387,shopping,non_mandatory,5.0,21.0,WALK,,,,42,,0out_0in,2,38,1,40
1100,130184138,1301841380,3175222,1400387,social,non_mandatory,11.0,21.0,WALK,,,,138,,0out_0in,2,38,1,40
1101,130184139,1301841390,3175222,1400387,social,non_mandatory,5.0,21.0,WALK,,,,180,,0out_0in,2,38,1,40
1102,130184209,1301842090,3175224,1400387,other,non_mandatory,9.0,21.0,WALK_LOC,,,,68,,1out_1in,7,14,1,9
1104,130719918,1307199180,3188290,1402915,medical,non_mandatory,14.0,10.0,WALK,,,,171,,0out_0in,1,28,2,1
1105,130720079,1307200790,3188294,1402915,other,non_mandatory,4.0,10.0,WALK_LRF,,,,101,,0out_0in,4,38,2,9
1106,130998715,1309987150,3195090,1406850,other,non_mandatory,7.0,3.0,WALK,,,,91,,0out_0in,4,56,1,9
1107,130999617,1309996170,3195112,1406872,other,non_mandatory,16.0,5.0,WALK_LOC,,,,88,,0out_0in,4,56,1,9
1108,131001134,1310011340,3195149,1406909,other,non_mandatory,11.0,6.0,WALK,,,,121,,0out_0in,4,55,1,9
1109,131004332,1310043320,3195227,1406987,other,non_mandatory,9.0,8.0,WALK,,,,102,,0out_0in,4,39,1,9
1110,131007784,1310077840,3195311,1407071,shopping,non_mandatory,5.0,9.0,TNC_SINGLE,,,,115,,0out_3in,3,32,2,31
1111,131007779,1310077790,3195311,1407071,medical,non_mandatory,2.0,9.0,WALK_HVY,,,,171,,0out_0in,3,32,2,31
1112,131007776,1310077760,3195311,1407071,other,non_mandatory,22.0,9.0,TNC_SINGLE,,,,156,,0out_2in,3,32,2,31
1113,131008681,1310086810,3195333,1407093,medical,non_mandatory,2.0,17.0,SHARED2FREE,,,,137,,1out_0in,3,30,1,10
1114,131008678,1310086780,3195333,1407093,other,non_mandatory,16.0,17.0,SHARED2FREE,,,,113,,0out_0in,3,30,1,10
1115,131008850,1310088500,3195337,1407097,shopping,non_mandatory,21.0,17.0,SHARED3FREE,,,,101,,0out_3in,3,32,2,7
1117,131009829,1310098290,3195361,1407121,medical,non_mandatory,10.0,18.0,SHARED2FREE,,,,102,,0out_0in,4,56,1,1
1118,131012204,1310122040,3195419,1407179,other,non_mandatory,10.0,19.0,WALK,,,,72,,0out_0in,4,56,1,9
1119,132514980,1325149800,3232072,1443832,medical,non_mandatory,15.0,3.0,WALK,,,,19,,0out_0in,1,40,1,1
1120,132517604,1325176040,3232136,1443896,medical,non_mandatory,9.0,6.0,WALK_LOC,,,,154,,2out_1in,1,29,1,25
1121,132517582,1325175820,3232136,1443896,eatout,non_mandatory,22.0,6.0,WALK_LOC,,,,156,,1out_1in,1,29,1,25
1122,132523445,1325234450,3232279,1444039,eatout,non_mandatory,5.0,7.0,WALK,,,,148,,0out_0in,1,48,2,3
1123,132525112,1325251120,3232319,1444079,shopping,non_mandatory,5.0,7.0,SHARED3FREE,,,,162,,1out_0in,1,46,2,2
1124,132525104,1325251040,3232319,1444079,other,non_mandatory,2.0,7.0,WALK,,,,173,,0out_0in,1,46,2,2
1125,132531768,1325317680,3232482,1444242,eatout,non_mandatory,2.0,9.0,WALK_LRF,,,,185,,0out_0in,1,40,2,26
1126,132531798,1325317980,3232482,1444242,social,non_mandatory,2.0,9.0,DRIVEALONEFREE,,,,180,,0out_0in,1,40,2,26
1127,132532156,1325321560,3232491,1444251,other,non_mandatory,2.0,9.0,WALK_LRF,,,,103,,1out_0in,1,48,2,33
1128,132532157,1325321570,3232491,1444251,other,non_mandatory,8.0,9.0,TNC_SINGLE,,,,164,,0out_0in,1,48,2,33
1129,132533632,1325336320,3232527,1444287,other,non_mandatory,11.0,9.0,WALK,,,,164,,0out_0in,1,46,1,9
1130,132535518,1325355180,3232573,1444333,other,non_mandatory,5.0,9.0,BIKE,,,,115,,0out_0in,2,49,1,9
1131,132536420,1325364200,3232595,1444355,other,non_mandatory,12.0,9.0,WALK_LRF,,,,87,,0out_0in,1,43,2,9
1132,132539618,1325396180,3232673,1444433,other,non_mandatory,13.0,9.0,WALK_LRF,,,,71,,0out_0in,1,28,2,30
1133,132539599,1325395990,3232673,1444433,eatout,non_mandatory,14.0,9.0,WALK_LRF,,,,185,,0out_0in,1,28,2,30
1134,132544989,1325449890,3232804,1444564,other,non_mandatory,9.0,11.0,WALK,,,,165,,0out_0in,1,33,2,9
1135,132550729,1325507290,3232944,1444704,other,non_mandatory,14.0,14.0,WALK,,,,1,,0out_0in,1,46,1,9
1137,132557106,1325571060,3233100,1444860,eatout,non_mandatory,17.0,17.0,WALK,,,,173,,0out_0in,1,56,1,58
1138,132557658,1325576580,3233113,1444873,other,non_mandatory,17.0,17.0,WALK,,,,147,,0out_0in,1,29,1,30
1139,132557639,1325576390,3233113,1444873,eatout,non_mandatory,13.0,17.0,WALK,,,,170,,0out_0in,1,29,1,30
1140,132560897,1325608970,3233192,1444952,other,non_mandatory,24.0,17.0,WALK_LRF,,,,84,,0out_0in,2,42,1,9
1141,132564546,1325645460,3233281,1445041,other,non_mandatory,9.0,17.0,WALK_LRF,,,,99,,0out_0in,1,54,2,9
1142,132565164,1325651640,3233296,1445056,medical,non_mandatory,9.0,17.0,SHARED3FREE,,,,170,,0out_3in,1,36,1,1
1143,132565620,1325656200,3233307,1445067,shopping,non_mandatory,11.0,17.0,WALK_LOC,,,,106,,0out_0in,1,43,2,42
1144,132565593,1325655930,3233307,1445067,eatout,non_mandatory,2.0,17.0,WALK,,,,171,,0out_0in,1,43,2,42
1145,132571975,1325719750,3233462,1445222,shopping,non_mandatory,16.0,17.0,WALK_LRF,,,,148,,0out_0in,1,43,2,44
1146,132571976,1325719760,3233462,1445222,shopping,non_mandatory,13.0,17.0,WALK_LRF,,,,183,,0out_0in,1,43,2,44
1147,132571967,1325719670,3233462,1445222,other,non_mandatory,14.0,17.0,WALK_LRF,,,,175,,0out_0in,1,43,2,44
1148,132571948,1325719480,3233462,1445222,eatout,non_mandatory,5.0,17.0,WALK,,,,124,,0out_0in,1,43,2,44
1149,132575206,1325752060,3233541,1445301,other,non_mandatory,21.0,18.0,WALK,,,,174,,0out_0in,1,32,1,9
1150,132576641,1325766410,3233576,1445336,other,non_mandatory,23.0,18.0,WALK_LRF,,,,156,,0out_0in,1,46,1,9
1151,132576887,1325768870,3233582,1445342,other,non_mandatory,19.0,19.0,WALK,,,,40,,0out_0in,2,42,1,9
1152,132580506,1325805060,3233670,1445430,social,non_mandatory,4.0,21.0,WALK_LRF,,,,78,,1out_0in,1,33,1,27
1153,132580507,1325805070,3233670,1445430,social,non_mandatory,6.0,21.0,SHARED2FREE,,,,171,,0out_0in,1,33,1,27
1154,132583081,1325830810,3233733,1445493,medical,non_mandatory,9.0,22.0,DRIVEALONEFREE,,,,75,,1out_1in,1,46,2,53
1155,132583082,1325830820,3233733,1445493,medical,non_mandatory,2.0,22.0,WALK,,,,137,,0out_0in,1,46,2,53
1156,132583059,1325830590,3233733,1445493,eatout,non_mandatory,7.0,22.0,SHARED2FREE,,,,154,,1out_0in,1,46,2,53
1157,134474124,1344741240,3279856,1486878,medical,non_mandatory,13.0,6.0,WALK_LOC,,,,99,,0out_0in,4,38,1,1
1158,134474170,1344741700,3279857,1486878,shopping,non_mandatory,11.0,6.0,WALK_LOC,,,,66,,0out_0in,5,73,2,7
1159,134475761,1344757610,3279896,1486898,other,non_mandatory,22.0,8.0,WALK_HVY,,,,103,,0out_2in,4,32,1,9
1160,134475810,1344758100,3279897,1486898,shopping,non_mandatory,5.0,8.0,WALK,,,,127,,0out_0in,4,26,2,7
1161,134476338,1344763380,3279910,1486905,medical,non_mandatory,7.0,8.0,TNC_SINGLE,,,,126,,0out_0in,4,38,1,1
1162,134476384,1344763840,3279911,1486905,shopping,non_mandatory,21.0,8.0,WALK_LOC,,,,62,,0out_0in,5,73,2,7
1163,134478150,1344781500,3279954,1486927,social,non_mandatory,16.0,25.0,TNC_SINGLE,,,,148,,0out_0in,4,34,2,13
1164,134478183,1344781830,3279955,1486927,medical,non_mandatory,2.0,25.0,TNC_SINGLE,,,,109,,0out_0in,4,27,1,1
1165,136466319,1364663190,3328446,1511173,shopping,non_mandatory,11.0,8.0,TAXI,,,,116,,0out_0in,4,28,2,7
1166,136468451,1364684510,3328498,1511199,shopping,non_mandatory,8.0,8.0,TNC_SINGLE,,,,88,,0out_0in,4,40,2,7
1167,136468615,1364686150,3328502,1511201,shopping,non_mandatory,1.0,8.0,DRIVEALONEFREE,,,,124,,0out_1in,4,36,2,2
1168,136468607,1364686070,3328502,1511201,other,non_mandatory,16.0,8.0,DRIVEALONEFREE,,,,71,,0out_0in,4,36,2,2
1169,136471362,1364713620,3328569,1511234,shopping,non_mandatory,4.0,8.0,WALK_LRF,,,,85,,1out_0in,3,61,1,42
1170,136471335,1364713350,3328569,1511234,eatout,non_mandatory,13.0,8.0,WALK_LOC,,,,137,,0out_0in,3,61,1,42
1171,136472223,1364722230,3328590,1511245,shopping,non_mandatory,4.0,9.0,BIKE,,,,154,,0out_0in,1,31,1,7
1172,136473120,1364731200,3328612,1511256,medical,non_mandatory,13.0,9.0,WALK_HVY,,,,40,,0out_0in,4,36,2,1
1173,136476725,1364767250,3328700,1511300,other,non_mandatory,19.0,11.0,TNC_SINGLE,,,,169,,0out_0in,4,28,2,9
1174,136477553,1364775530,3328720,1511310,shopping,non_mandatory,5.0,11.0,WALK,,,,155,,0out_0in,4,24,1,7
1175,136477958,1364779580,3328730,1511315,medical,non_mandatory,2.0,11.0,BIKE,,,,136,,0out_0in,1,45,2,1
1177,136478004,1364780040,3328731,1511315,shopping,non_mandatory,16.0,11.0,WALK,,,,113,,1out_0in,4,52,1,69
1178,136482596,1364825960,3328843,1511371,shopping,non_mandatory,8.0,21.0,WALK,,,,130,,0out_1in,4,62,2,2
1179,136482588,1364825880,3328843,1511371,other,non_mandatory,6.0,21.0,WALK,,,,101,,0out_0in,4,62,2,2
1180,136484026,1364840260,3328878,1511389,medical,non_mandatory,6.0,23.0,WALK_LRF,,,,70,,1out_2in,1,58,1,1
1181,136484072,1364840720,3328879,1511389,shopping,non_mandatory,24.0,23.0,WALK,,,,67,,1out_2in,4,35,2,7
1182,136486122,1364861220,3328929,1511414,shopping,non_mandatory,11.0,25.0,WALK,,,,56,,0out_0in,4,48,1,7
1183,136486163,1364861630,3328930,1511415,shopping,non_mandatory,13.0,25.0,WALK,,,,124,,0out_0in,4,55,2,7
1184,136486204,1364862040,3328931,1511415,shopping,non_mandatory,12.0,25.0,TAXI,,,,163,,0out_2in,1,43,1,7
1185,143283635,1432836350,3494722,1594311,shopping,non_mandatory,9.0,6.0,WALK_LRF,,,,96,,0out_0in,1,31,1,7
1186,143283671,1432836710,3494723,1594311,medical,non_mandatory,6.0,6.0,TAXI,,,,114,,0out_3in,2,25,2,10
1187,143283668,1432836680,3494723,1594311,other,non_mandatory,14.0,6.0,WALK,,,,85,,0out_0in,2,25,2,10
1188,143287175,1432871750,3494809,1594354,eatout,non_mandatory,2.0,7.0,WALK,,,,176,,0out_0in,1,30,2,3
1189,143291059,1432910590,3494903,1594401,social,non_mandatory,14.0,7.0,TNC_SINGLE,,,,164,,1out_0in,2,39,2,13
1190,143293434,1432934340,3494961,1594430,shopping,non_mandatory,5.0,7.0,WALK_LOC,,,,172,,0out_0in,1,40,2,2
1191,143293426,1432934260,3494961,1594430,other,non_mandatory,10.0,7.0,WALK_LOC,,,,154,,0out_0in,1,40,2,2
1192,143295047,1432950470,3495001,1594450,eatout,non_mandatory,13.0,7.0,WALK,,,,70,,0out_0in,1,28,1,3
1193,143298190,1432981900,3495077,1594488,shopping,non_mandatory,4.0,9.0,WALK_LOC,,,,170,,0out_0in,2,28,2,42
1194,143298163,1432981630,3495077,1594488,eatout,non_mandatory,9.0,9.0,WALK,,,,180,,0out_0in,2,28,2,42
1195,143304127,1433041270,3495222,1594561,other,non_mandatory,17.0,9.0,WALK_LRF,,,,162,,0out_0in,1,33,1,9
1196,143309047,1433090470,3495342,1594621,other,non_mandatory,15.0,10.0,TAXI,,,,160,,0out_0in,1,31,1,9
1197,143309255,1433092550,3495347,1594623,medical,non_mandatory,12.0,10.0,BIKE,,,,54,,2out_0in,2,42,2,1
1198,143311228,1433112280,3495395,1594647,shopping,non_mandatory,19.0,10.0,TNC_SINGLE,,,,89,,0out_1in,1,28,1,7
1199,143312253,1433122530,3495420,1594660,shopping,non_mandatory,16.0,10.0,TAXI,,,,171,,1out_0in,1,53,1,7
1202,143316968,1433169680,3495535,1594717,shopping,non_mandatory,16.0,10.0,WALK_LOC,,,,155,,1out_1in,3,37,2,80
1203,143316960,1433169600,3495535,1594717,other,non_mandatory,7.0,10.0,WALK,,,,164,,0out_0in,3,37,2,80
1204,143321593,1433215930,3495648,1594774,other,non_mandatory,16.0,11.0,WALK,,,,156,,0out_0in,1,22,1,9
1205,143323282,1433232820,3495689,1594794,shopping,non_mandatory,19.0,11.0,DRIVEALONEFREE,,,,180,,0out_0in,1,62,1,7
1206,143325264,1433252640,3495738,1594819,eatout,non_mandatory,10.0,11.0,WALK,,,,112,,0out_0in,1,27,2,3
1207,143325775,1433257750,3495750,1594825,other,non_mandatory,9.0,11.0,WALK,,,,96,,0out_0in,2,30,1,9
1208,143328298,1433282980,3495812,1594856,eatout,non_mandatory,13.0,11.0,WALK,,,,44,,0out_0in,1,31,1,3
1209,143332335,1433323350,3495910,1594905,other,non_mandatory,16.0,12.0,WALK,,,,115,,0out_0in,1,30,1,9
1210,143332384,1433323840,3495911,1594905,shopping,non_mandatory,4.0,12.0,WALK,,,,162,,0out_0in,1,33,1,5
1211,143332379,1433323790,3495911,1594905,medical,non_mandatory,13.0,12.0,TAXI,,,,166,,0out_0in,1,33,1,5
1212,143337214,1433372140,3496029,1594964,other,non_mandatory,15.0,15.0,WALK,,,,93,,0out_0in,1,26,2,9
1213,143337706,1433377060,3496041,1594970,other,non_mandatory,13.0,16.0,WALK,,,,171,,0out_0in,1,24,2,9
1214,143339764,1433397640,3496091,1594995,shopping,non_mandatory,10.0,16.0,TNC_SINGLE,,,,99,,0out_0in,1,26,2,42
1215,143339737,1433397370,3496091,1594995,eatout,non_mandatory,17.0,16.0,WALK,,,,113,,0out_0in,1,26,2,42
1217,143350957,1433509570,3496364,1595132,shopping,non_mandatory,12.0,17.0,WALK,,,,86,,0out_2in,1,32,1,17
1218,143350958,1433509580,3496364,1595132,shopping,non_mandatory,16.0,17.0,TAXI,,,,101,,0out_0in,1,32,1,17
1219,143358433,1433584330,3496547,1595223,eatout,non_mandatory,20.0,17.0,WALK_LRF,,,,169,,0out_0in,1,40,2,3
1220,143364583,1433645830,3496697,1595298,eatout,non_mandatory,11.0,20.0,WALK,,,,59,,0out_0in,2,25,2,3
1221,143368128,1433681280,3496783,1595341,other,non_mandatory,16.0,21.0,WALK,,,,106,,0out_0in,2,23,2,9
1222,147439969,1474399690,3596096,1644998,shopping,non_mandatory,11.0,6.0,BIKE,,,,113,,0out_1in,4,29,2,7
1223,147441355,1474413550,3596130,1645015,other,non_mandatory,16.0,7.0,WALK,,,,138,,0out_0in,4,33,2,9
1224,147445955,1474459550,3596242,1645071,shopping,non_mandatory,5.0,8.0,WALK_LOC,,,,145,,0out_0in,4,29,2,7
1225,147450957,1474509570,3596364,1645132,shopping,non_mandatory,22.0,9.0,WALK_LRF,,,,176,,0out_2in,3,56,2,42
1226,147450930,1474509300,3596364,1645132,eatout,non_mandatory,5.0,9.0,WALK,,,,135,,0out_0in,3,56,2,42
